event_occurrence_id,event_template_id,event_name,event_date_time_start,event_date_time_end,event_location,event_capacity,event_registration_deadline
1001,5,Intro to Painting Class,1/19/23 10:00,1/19/23 12:00,Local Library,100,1/12/23 10:00
1002,2,Robotics Lab Saturday,10/22/22 10:00,10/22/22 12:00,Ella Rises HQ,100,10/15/22 10:00
1003,6,Data Science Study Group,2/1/23 10:00,2/1/23 12:00,Ella Rises HQ,100,1/25/23 10:00
1004,1,Mentor Office Hours,5/8/22 10:00,5/8/22 12:00,Local Library,100,5/1/22 10:00
1005,5,Intro to Painting Class,1/27/22 10:00,1/27/22 12:00,Ella Rises HQ,100,1/20/22 10:00
1006,5,Intro to Painting Class,5/25/23 10:00,5/25/23 12:00,Virtual Zoom,100,5/18/23 10:00
1007,4,Monthly Coding Club,3/15/25 10:00,3/15/25 12:00,Art Studio 2,100,3/8/25 10:00
1008,10,Monthly Art Studio Workshop,11/15/24 10:00,11/15/24 12:00,Art Studio 2,100,11/8/24 10:00
1009,4,Monthly Coding Club,7/15/22 10:00,7/15/22 12:00,Local Library,100,7/8/22 10:00
1010,2,Robotics Lab Saturday,10/12/24 10:00,10/12/24 12:00,Local Library,100,10/5/24 10:00
1011,2,Robotics Lab Saturday,10/11/25 10:00,10/11/25 12:00,Local Library,100,10/4/25 10:00
1012,5,Intro to Painting Class,9/14/23 10:00,9/14/23 12:00,Community Center Room A,100,9/7/23 10:00
1013,6,Data Science Study Group,2/15/23 10:00,2/15/23 12:00,Local Library,100,2/8/23 10:00
1014,10,Monthly Art Studio Workshop,6/15/23 10:00,6/15/23 12:00,Art Studio 2,100,6/8/23 10:00
1015,3,Girls in STEAM Mentoring,8/2/22 10:00,8/2/22 12:00,Ella Rises HQ,100,7/26/22 10:00
1016,6,Data Science Study Group,8/24/22 10:00,8/24/22 12:00,Community Center Room A,100,8/17/22 10:00
1017,8,Web Dev Bootcamp Night,3/11/22 10:00,3/11/22 12:00,Community Center Room A,100,3/4/22 10:00
1018,7,Leadership Circle Meetup,6/15/22 10:00,6/15/22 12:00,Local Library,100,6/8/22 10:00
1020,11,STEAM Summit & Expo,6/15/24 10:00,6/15/24 12:00,Local Library,100,6/8/24 10:00
1021,4,Monthly Coding Club,4/15/22 10:00,4/15/22 12:00,Local Library,100,4/8/22 10:00
1022,4,Monthly Coding Club,5/15/22 10:00,5/15/22 12:00,Virtual Zoom,100,5/8/22 10:00
1023,4,Monthly Coding Club,1/15/23 10:00,1/15/23 12:00,Virtual Zoom,100,1/8/23 10:00
1024,4,Monthly Coding Club,5/15/23 10:00,5/15/23 12:00,Virtual Zoom,100,5/8/23 10:00
1025,4,Monthly Coding Club,8/15/23 10:00,8/15/23 12:00,Ella Rises HQ,100,8/8/23 10:00
1026,4,Monthly Coding Club,9/15/23 10:00,9/15/23 12:00,Community Center Room A,100,9/8/23 10:00
1027,4,Monthly Coding Club,10/15/23 10:00,10/15/23 12:00,Virtual Zoom,100,10/8/23 10:00
1028,4,Monthly Coding Club,3/15/24 10:00,3/15/24 12:00,Community Center Room A,100,3/8/24 10:00
1029,4,Monthly Coding Club,7/15/24 10:00,7/15/24 12:00,Community Center Room A,100,7/8/24 10:00
1030,4,Monthly Coding Club,9/15/24 10:00,9/15/24 12:00,Community Center Room A,100,9/8/24 10:00
1031,4,Monthly Coding Club,11/15/24 10:00,11/15/24 12:00,Community Center Room A,100,11/8/24 10:00
1032,4,Monthly Coding Club,5/15/25 10:00,5/15/25 12:00,Art Studio 2,100,5/8/25 10:00
1033,10,Monthly Art Studio Workshop,4/15/22 10:00,4/15/22 12:00,Art Studio 2,100,4/8/22 10:00
1034,10,Monthly Art Studio Workshop,7/15/23 10:00,7/15/23 12:00,Local Library,100,7/8/23 10:00
1035,10,Monthly Art Studio Workshop,12/15/23 10:00,12/15/23 12:00,Community Center Room A,100,12/8/23 10:00
1036,10,Monthly Art Studio Workshop,4/15/24 10:00,4/15/24 12:00,Ella Rises HQ,100,4/8/24 10:00
1037,10,Monthly Art Studio Workshop,8/15/24 10:00,8/15/24 12:00,Community Center Room A,100,8/8/24 10:00
1038,10,Monthly Art Studio Workshop,1/15/25 10:00,1/15/25 12:00,Virtual Zoom,100,1/8/25 10:00
1039,10,Monthly Art Studio Workshop,3/15/25 10:00,3/15/25 12:00,Community Center Room A,100,3/8/25 10:00
1040,10,Monthly Art Studio Workshop,8/15/25 10:00,8/15/25 12:00,Local Library,100,8/8/25 10:00
1041,10,Monthly Art Studio Workshop,11/15/25 10:00,11/15/25 12:00,Community Center Room A,100,11/8/25 10:00
1042,7,Leadership Circle Meetup,3/15/22 10:00,3/15/22 12:00,Ella Rises HQ,100,3/8/22 10:00
1043,7,Leadership Circle Meetup,9/15/22 10:00,9/15/22 12:00,Community Center Room A,100,9/8/22 10:00
1044,7,Leadership Circle Meetup,2/15/23 10:00,2/15/23 12:00,Ella Rises HQ,100,2/8/23 10:00
1045,7,Leadership Circle Meetup,9/15/23 10:00,9/15/23 12:00,Virtual Zoom,100,9/8/23 10:00
1046,7,Leadership Circle Meetup,12/15/23 10:00,12/15/23 12:00,Virtual Zoom,100,12/8/23 10:00
1047,7,Leadership Circle Meetup,3/15/24 10:00,3/15/24 12:00,Community Center Room A,100,3/8/24 10:00
1048,7,Leadership Circle Meetup,4/15/24 10:00,4/15/24 12:00,Local Library,100,4/8/24 10:00
1049,7,Leadership Circle Meetup,12/15/24 10:00,12/15/24 12:00,Local Library,100,12/8/24 10:00
1050,7,Leadership Circle Meetup,10/15/25 10:00,10/15/25 12:00,Art Studio 2,100,10/8/25 10:00
1051,2,Robotics Lab Saturday,12/11/21 10:00,12/11/21 12:00,Art Studio 2,100,12/4/21 10:00
1052,2,Robotics Lab Saturday,12/25/21 10:00,12/25/21 12:00,Virtual Zoom,100,12/18/21 10:00
1053,2,Robotics Lab Saturday,1/22/22 10:00,1/22/22 12:00,Community Center Room A,100,1/15/22 10:00
1054,2,Robotics Lab Saturday,1/29/22 10:00,1/29/22 12:00,Art Studio 2,100,1/22/22 10:00
1055,2,Robotics Lab Saturday,2/5/22 10:00,2/5/22 12:00,Ella Rises HQ,100,1/29/22 10:00
1056,2,Robotics Lab Saturday,2/12/22 10:00,2/12/22 12:00,Community Center Room A,100,2/5/22 10:00
1057,2,Robotics Lab Saturday,2/19/22 10:00,2/19/22 12:00,Ella Rises HQ,100,2/12/22 10:00
1058,2,Robotics Lab Saturday,3/12/22 10:00,3/12/22 12:00,Community Center Room A,100,3/5/22 10:00
1059,2,Robotics Lab Saturday,3/19/22 10:00,3/19/22 12:00,Art Studio 2,100,3/12/22 10:00
1060,2,Robotics Lab Saturday,4/16/22 10:00,4/16/22 12:00,Local Library,100,4/9/22 10:00
1061,2,Robotics Lab Saturday,5/28/22 10:00,5/28/22 12:00,Art Studio 2,100,5/21/22 10:00
1062,2,Robotics Lab Saturday,6/25/22 10:00,6/25/22 12:00,Community Center Room A,100,6/18/22 10:00
1063,2,Robotics Lab Saturday,7/2/22 10:00,7/2/22 12:00,Ella Rises HQ,100,6/25/22 10:00
1064,2,Robotics Lab Saturday,7/9/22 10:00,7/9/22 12:00,Local Library,100,7/2/22 10:00
1065,2,Robotics Lab Saturday,7/23/22 10:00,7/23/22 12:00,Community Center Room A,100,7/16/22 10:00
1066,2,Robotics Lab Saturday,8/6/22 10:00,8/6/22 12:00,Virtual Zoom,100,7/30/22 10:00
1067,2,Robotics Lab Saturday,8/20/22 10:00,8/20/22 12:00,Virtual Zoom,100,8/13/22 10:00
1068,2,Robotics Lab Saturday,8/27/22 10:00,8/27/22 12:00,Virtual Zoom,100,8/20/22 10:00
1069,2,Robotics Lab Saturday,9/17/22 10:00,9/17/22 12:00,Community Center Room A,100,9/10/22 10:00
1070,2,Robotics Lab Saturday,10/1/22 10:00,10/1/22 12:00,Ella Rises HQ,100,9/24/22 10:00
1071,2,Robotics Lab Saturday,10/29/22 10:00,10/29/22 12:00,Art Studio 2,100,10/22/22 10:00
1072,2,Robotics Lab Saturday,11/5/22 10:00,11/5/22 12:00,Community Center Room A,100,10/29/22 10:00
1073,2,Robotics Lab Saturday,12/3/22 10:00,12/3/22 12:00,Virtual Zoom,100,11/26/22 10:00
1074,2,Robotics Lab Saturday,12/10/22 10:00,12/10/22 12:00,Art Studio 2,100,12/3/22 10:00
1075,2,Robotics Lab Saturday,12/24/22 10:00,12/24/22 12:00,Art Studio 2,100,12/17/22 10:00
1076,2,Robotics Lab Saturday,12/31/22 10:00,12/31/22 12:00,Local Library,100,12/24/22 10:00
1077,2,Robotics Lab Saturday,1/7/23 10:00,1/7/23 12:00,Ella Rises HQ,100,12/31/22 10:00
1078,2,Robotics Lab Saturday,3/25/23 10:00,3/25/23 12:00,Community Center Room A,100,3/18/23 10:00
1079,2,Robotics Lab Saturday,5/6/23 10:00,5/6/23 12:00,Ella Rises HQ,100,4/29/23 10:00
1080,2,Robotics Lab Saturday,5/13/23 10:00,5/13/23 12:00,Virtual Zoom,100,5/6/23 10:00
1081,2,Robotics Lab Saturday,5/27/23 10:00,5/27/23 12:00,Local Library,100,5/20/23 10:00
1082,2,Robotics Lab Saturday,6/10/23 10:00,6/10/23 12:00,Community Center Room A,100,6/3/23 10:00
1083,2,Robotics Lab Saturday,8/26/23 10:00,8/26/23 12:00,Local Library,100,8/19/23 10:00
1084,2,Robotics Lab Saturday,9/2/23 10:00,9/2/23 12:00,Local Library,100,8/26/23 10:00
1085,2,Robotics Lab Saturday,12/9/23 10:00,12/9/23 12:00,Art Studio 2,100,12/2/23 10:00
1086,2,Robotics Lab Saturday,1/6/24 10:00,1/6/24 12:00,Ella Rises HQ,100,12/30/23 10:00
1087,2,Robotics Lab Saturday,1/13/24 10:00,1/13/24 12:00,Community Center Room A,100,1/6/24 10:00
1088,2,Robotics Lab Saturday,1/27/24 10:00,1/27/24 12:00,Community Center Room A,100,1/20/24 10:00
1089,2,Robotics Lab Saturday,2/10/24 10:00,2/10/24 12:00,Virtual Zoom,100,2/3/24 10:00
1090,2,Robotics Lab Saturday,2/24/24 10:00,2/24/24 12:00,Local Library,100,2/17/24 10:00
1091,2,Robotics Lab Saturday,3/16/24 10:00,3/16/24 12:00,Ella Rises HQ,100,3/9/24 10:00
1092,2,Robotics Lab Saturday,4/13/24 10:00,4/13/24 12:00,Art Studio 2,100,4/6/24 10:00
1093,2,Robotics Lab Saturday,6/8/24 10:00,6/8/24 12:00,Art Studio 2,100,6/1/24 10:00
1094,2,Robotics Lab Saturday,7/27/24 10:00,7/27/24 12:00,Ella Rises HQ,100,7/20/24 10:00
1095,2,Robotics Lab Saturday,9/14/24 10:00,9/14/24 12:00,Ella Rises HQ,100,9/7/24 10:00
1096,2,Robotics Lab Saturday,9/21/24 10:00,9/21/24 12:00,Local Library,100,9/14/24 10:00
1097,2,Robotics Lab Saturday,9/28/24 10:00,9/28/24 12:00,Local Library,100,9/21/24 10:00
1098,2,Robotics Lab Saturday,10/5/24 10:00,10/5/24 12:00,Local Library,100,9/28/24 10:00
1099,2,Robotics Lab Saturday,11/9/24 10:00,11/9/24 12:00,Local Library,100,11/2/24 10:00
1100,2,Robotics Lab Saturday,11/23/24 10:00,11/23/24 12:00,Virtual Zoom,100,11/16/24 10:00
1101,2,Robotics Lab Saturday,11/30/24 10:00,11/30/24 12:00,Ella Rises HQ,100,11/23/24 10:00
1102,2,Robotics Lab Saturday,12/7/24 10:00,12/7/24 12:00,Community Center Room A,100,11/30/24 10:00
1103,2,Robotics Lab Saturday,12/14/24 10:00,12/14/24 12:00,Local Library,100,12/7/24 10:00
1104,2,Robotics Lab Saturday,12/28/24 10:00,12/28/24 12:00,Virtual Zoom,100,12/21/24 10:00
1105,2,Robotics Lab Saturday,2/8/25 10:00,2/8/25 12:00,Local Library,100,2/1/25 10:00
1106,2,Robotics Lab Saturday,2/22/25 10:00,2/22/25 12:00,Virtual Zoom,100,2/15/25 10:00
1107,2,Robotics Lab Saturday,3/22/25 10:00,3/22/25 12:00,Ella Rises HQ,100,3/15/25 10:00
1108,2,Robotics Lab Saturday,3/29/25 10:00,3/29/25 12:00,Ella Rises HQ,100,3/22/25 10:00
1109,2,Robotics Lab Saturday,6/7/25 10:00,6/7/25 12:00,Ella Rises HQ,100,5/31/25 10:00
1110,2,Robotics Lab Saturday,6/14/25 10:00,6/14/25 12:00,Local Library,100,6/7/25 10:00
1111,2,Robotics Lab Saturday,7/5/25 10:00,7/5/25 12:00,Ella Rises HQ,100,6/28/25 10:00
1112,2,Robotics Lab Saturday,7/26/25 10:00,7/26/25 12:00,Community Center Room A,100,7/19/25 10:00
1113,2,Robotics Lab Saturday,9/6/25 10:00,9/6/25 12:00,Community Center Room A,100,8/30/25 10:00
1114,2,Robotics Lab Saturday,9/13/25 10:00,9/13/25 12:00,Local Library,100,9/6/25 10:00
1115,6,Data Science Study Group,12/8/21 10:00,12/8/21 12:00,Virtual Zoom,100,12/1/21 10:00
1116,6,Data Science Study Group,12/29/21 10:00,12/29/21 12:00,Community Center Room A,100,12/22/21 10:00
1117,6,Data Science Study Group,1/5/22 10:00,1/5/22 12:00,Ella Rises HQ,100,12/29/21 10:00
1118,6,Data Science Study Group,1/19/22 10:00,1/19/22 12:00,Ella Rises HQ,100,1/12/22 10:00
1119,6,Data Science Study Group,2/23/22 10:00,2/23/22 12:00,Art Studio 2,100,2/16/22 10:00
1120,6,Data Science Study Group,3/23/22 10:00,3/23/22 12:00,Community Center Room A,100,3/16/22 10:00
1121,6,Data Science Study Group,4/20/22 10:00,4/20/22 12:00,Art Studio 2,100,4/13/22 10:00
1122,6,Data Science Study Group,4/27/22 10:00,4/27/22 12:00,Local Library,100,4/20/22 10:00
1123,6,Data Science Study Group,5/11/22 10:00,5/11/22 12:00,Art Studio 2,100,5/4/22 10:00
1124,6,Data Science Study Group,6/1/22 10:00,6/1/22 12:00,Art Studio 2,100,5/25/22 10:00
1125,6,Data Science Study Group,7/13/22 10:00,7/13/22 12:00,Virtual Zoom,100,7/6/22 10:00
1126,6,Data Science Study Group,7/20/22 10:00,7/20/22 12:00,Art Studio 2,100,7/13/22 10:00
1127,6,Data Science Study Group,7/27/22 10:00,7/27/22 12:00,Community Center Room A,100,7/20/22 10:00
1128,6,Data Science Study Group,8/10/22 10:00,8/10/22 12:00,Community Center Room A,100,8/3/22 10:00
1129,6,Data Science Study Group,8/31/22 10:00,8/31/22 12:00,Art Studio 2,100,8/24/22 10:00
1130,6,Data Science Study Group,9/7/22 10:00,9/7/22 12:00,Ella Rises HQ,100,8/31/22 10:00
1131,6,Data Science Study Group,9/28/22 10:00,9/28/22 12:00,Virtual Zoom,100,9/21/22 10:00
1132,6,Data Science Study Group,10/26/22 10:00,10/26/22 12:00,Community Center Room A,100,10/19/22 10:00
1133,6,Data Science Study Group,11/16/22 10:00,11/16/22 12:00,Ella Rises HQ,100,11/9/22 10:00
1134,6,Data Science Study Group,11/30/22 10:00,11/30/22 12:00,Ella Rises HQ,100,11/23/22 10:00
1135,6,Data Science Study Group,12/7/22 10:00,12/7/22 12:00,Art Studio 2,100,11/30/22 10:00
1136,6,Data Science Study Group,12/28/22 10:00,12/28/22 12:00,Art Studio 2,100,12/21/22 10:00
1137,6,Data Science Study Group,1/4/23 10:00,1/4/23 12:00,Art Studio 2,100,12/28/22 10:00
1138,6,Data Science Study Group,1/11/23 10:00,1/11/23 12:00,Ella Rises HQ,100,1/4/23 10:00
1139,6,Data Science Study Group,1/18/23 10:00,1/18/23 12:00,Art Studio 2,100,1/11/23 10:00
1140,6,Data Science Study Group,2/8/23 10:00,2/8/23 12:00,Community Center Room A,100,2/1/23 10:00
1141,6,Data Science Study Group,2/22/23 10:00,2/22/23 12:00,Virtual Zoom,100,2/15/23 10:00
1142,6,Data Science Study Group,3/8/23 10:00,3/8/23 12:00,Community Center Room A,100,3/1/23 10:00
1143,6,Data Science Study Group,3/15/23 10:00,3/15/23 12:00,Community Center Room A,100,3/8/23 10:00
1144,6,Data Science Study Group,4/12/23 10:00,4/12/23 12:00,Community Center Room A,100,4/5/23 10:00
1145,6,Data Science Study Group,5/10/23 10:00,5/10/23 12:00,Virtual Zoom,100,5/3/23 10:00
1146,6,Data Science Study Group,5/17/23 10:00,5/17/23 12:00,Ella Rises HQ,100,5/10/23 10:00
1147,6,Data Science Study Group,5/24/23 10:00,5/24/23 12:00,Community Center Room A,100,5/17/23 10:00
1148,6,Data Science Study Group,6/7/23 10:00,6/7/23 12:00,Art Studio 2,100,5/31/23 10:00
1149,6,Data Science Study Group,7/5/23 10:00,7/5/23 12:00,Art Studio 2,100,6/28/23 10:00
1150,6,Data Science Study Group,7/19/23 10:00,7/19/23 12:00,Ella Rises HQ,100,7/12/23 10:00
1151,6,Data Science Study Group,7/26/23 10:00,7/26/23 12:00,Community Center Room A,100,7/19/23 10:00
1152,6,Data Science Study Group,8/2/23 10:00,8/2/23 12:00,Virtual Zoom,100,7/26/23 10:00
1153,6,Data Science Study Group,9/6/23 10:00,9/6/23 12:00,Local Library,100,8/30/23 10:00
1154,6,Data Science Study Group,11/1/23 10:00,11/1/23 12:00,Ella Rises HQ,100,10/25/23 10:00
1155,6,Data Science Study Group,11/8/23 10:00,11/8/23 12:00,Local Library,100,11/1/23 10:00
1156,6,Data Science Study Group,11/15/23 10:00,11/15/23 12:00,Ella Rises HQ,100,11/8/23 10:00
1157,6,Data Science Study Group,11/29/23 10:00,11/29/23 12:00,Local Library,100,11/22/23 10:00
1158,6,Data Science Study Group,12/13/23 10:00,12/13/23 12:00,Virtual Zoom,100,12/6/23 10:00
1159,6,Data Science Study Group,1/24/24 10:00,1/24/24 12:00,Community Center Room A,100,1/17/24 10:00
1160,6,Data Science Study Group,2/7/24 10:00,2/7/24 12:00,Art Studio 2,100,1/31/24 10:00
1161,6,Data Science Study Group,2/21/24 10:00,2/21/24 12:00,Ella Rises HQ,100,2/14/24 10:00
1162,6,Data Science Study Group,3/13/24 10:00,3/13/24 12:00,Local Library,100,3/6/24 10:00
1163,6,Data Science Study Group,4/3/24 10:00,4/3/24 12:00,Art Studio 2,100,3/27/24 10:00
1164,6,Data Science Study Group,5/15/24 10:00,5/15/24 12:00,Community Center Room A,100,5/8/24 10:00
1165,6,Data Science Study Group,6/12/24 10:00,6/12/24 12:00,Ella Rises HQ,100,6/5/24 10:00
1166,6,Data Science Study Group,7/17/24 10:00,7/17/24 12:00,Virtual Zoom,100,7/10/24 10:00
1167,6,Data Science Study Group,7/31/24 10:00,7/31/24 12:00,Community Center Room A,100,7/24/24 10:00
1168,6,Data Science Study Group,8/28/24 10:00,8/28/24 12:00,Community Center Room A,100,8/21/24 10:00
1169,6,Data Science Study Group,10/9/24 10:00,10/9/24 12:00,Community Center Room A,100,10/2/24 10:00
1170,6,Data Science Study Group,10/23/24 10:00,10/23/24 12:00,Virtual Zoom,100,10/16/24 10:00
1171,6,Data Science Study Group,12/25/24 10:00,12/25/24 12:00,Virtual Zoom,100,12/18/24 10:00
1172,6,Data Science Study Group,1/1/25 10:00,1/1/25 12:00,Community Center Room A,100,12/25/24 10:00
1173,6,Data Science Study Group,1/8/25 10:00,1/8/25 12:00,Community Center Room A,100,1/1/25 10:00
1174,6,Data Science Study Group,2/19/25 10:00,2/19/25 12:00,Virtual Zoom,100,2/12/25 10:00
1175,6,Data Science Study Group,3/12/25 10:00,3/12/25 12:00,Local Library,100,3/5/25 10:00
1176,6,Data Science Study Group,3/19/25 10:00,3/19/25 12:00,Local Library,100,3/12/25 10:00
1177,6,Data Science Study Group,4/9/25 10:00,4/9/25 12:00,Art Studio 2,100,4/2/25 10:00
1178,6,Data Science Study Group,4/30/25 10:00,4/30/25 12:00,Art Studio 2,100,4/23/25 10:00
1179,6,Data Science Study Group,5/28/25 10:00,5/28/25 12:00,Local Library,100,5/21/25 10:00
1180,6,Data Science Study Group,7/2/25 10:00,7/2/25 12:00,Ella Rises HQ,100,6/25/25 10:00
1181,6,Data Science Study Group,7/30/25 10:00,7/30/25 12:00,Art Studio 2,100,7/23/25 10:00
1182,6,Data Science Study Group,8/6/25 10:00,8/6/25 12:00,Virtual Zoom,100,7/30/25 10:00
1183,6,Data Science Study Group,9/10/25 10:00,9/10/25 12:00,Art Studio 2,100,9/3/25 10:00
1184,6,Data Science Study Group,10/8/25 10:00,10/8/25 12:00,Ella Rises HQ,100,10/1/25 10:00
1185,6,Data Science Study Group,10/22/25 10:00,10/22/25 12:00,Virtual Zoom,100,10/15/25 10:00
1186,6,Data Science Study Group,11/5/25 10:00,11/5/25 12:00,Community Center Room A,100,10/29/25 10:00
1187,5,Intro to Painting Class,11/25/21 10:00,11/25/21 12:00,Ella Rises HQ,100,11/18/21 10:00
1188,5,Intro to Painting Class,12/9/21 10:00,12/9/21 12:00,Virtual Zoom,100,12/2/21 10:00
1189,5,Intro to Painting Class,12/23/21 10:00,12/23/21 12:00,Community Center Room A,100,12/16/21 10:00
1190,5,Intro to Painting Class,1/6/22 10:00,1/6/22 12:00,Ella Rises HQ,100,12/30/21 10:00
1191,5,Intro to Painting Class,1/13/22 10:00,1/13/22 12:00,Ella Rises HQ,100,1/6/22 10:00
1192,5,Intro to Painting Class,1/20/22 10:00,1/20/22 12:00,Virtual Zoom,100,1/13/22 10:00
1193,5,Intro to Painting Class,2/10/22 10:00,2/10/22 12:00,Community Center Room A,100,2/3/22 10:00
1194,5,Intro to Painting Class,4/7/22 10:00,4/7/22 12:00,Virtual Zoom,100,3/31/22 10:00
1195,5,Intro to Painting Class,4/28/22 10:00,4/28/22 12:00,Art Studio 2,100,4/21/22 10:00
1196,5,Intro to Painting Class,5/19/22 10:00,5/19/22 12:00,Art Studio 2,100,5/12/22 10:00
1197,5,Intro to Painting Class,5/26/22 10:00,5/26/22 12:00,Virtual Zoom,100,5/19/22 10:00
1198,5,Intro to Painting Class,6/2/22 10:00,6/2/22 12:00,Art Studio 2,100,5/26/22 10:00
1199,5,Intro to Painting Class,7/14/22 10:00,7/14/22 12:00,Virtual Zoom,100,7/7/22 10:00
1200,5,Intro to Painting Class,7/21/22 10:00,7/21/22 12:00,Community Center Room A,100,7/14/22 10:00
1201,5,Intro to Painting Class,7/28/22 10:00,7/28/22 12:00,Community Center Room A,100,7/21/22 10:00
1202,5,Intro to Painting Class,8/11/22 10:00,8/11/22 12:00,Local Library,100,8/4/22 10:00
1203,5,Intro to Painting Class,9/8/22 10:00,9/8/22 12:00,Local Library,100,9/1/22 10:00
1204,5,Intro to Painting Class,9/15/22 10:00,9/15/22 12:00,Ella Rises HQ,100,9/8/22 10:00
1205,5,Intro to Painting Class,9/22/22 10:00,9/22/22 12:00,Ella Rises HQ,100,9/15/22 10:00
1206,5,Intro to Painting Class,10/6/22 10:00,10/6/22 12:00,Community Center Room A,100,9/29/22 10:00
1207,5,Intro to Painting Class,11/3/22 10:00,11/3/22 12:00,Local Library,100,10/27/22 10:00
1208,5,Intro to Painting Class,11/17/22 10:00,11/17/22 12:00,Art Studio 2,100,11/10/22 10:00
1209,5,Intro to Painting Class,12/1/22 10:00,12/1/22 12:00,Virtual Zoom,100,11/24/22 10:00
1210,5,Intro to Painting Class,12/15/22 10:00,12/15/22 12:00,Art Studio 2,100,12/8/22 10:00
1211,5,Intro to Painting Class,12/22/22 10:00,12/22/22 12:00,Ella Rises HQ,100,12/15/22 10:00
1212,5,Intro to Painting Class,1/5/23 10:00,1/5/23 12:00,Virtual Zoom,100,12/29/22 10:00
1213,5,Intro to Painting Class,2/2/23 10:00,2/2/23 12:00,Art Studio 2,100,1/26/23 10:00
1214,5,Intro to Painting Class,2/9/23 10:00,2/9/23 12:00,Art Studio 2,100,2/2/23 10:00
1215,5,Intro to Painting Class,2/16/23 10:00,2/16/23 12:00,Ella Rises HQ,100,2/9/23 10:00
1216,5,Intro to Painting Class,4/6/23 10:00,4/6/23 12:00,Virtual Zoom,100,3/30/23 10:00
1217,5,Intro to Painting Class,4/20/23 10:00,4/20/23 12:00,Virtual Zoom,100,4/13/23 10:00
1218,5,Intro to Painting Class,4/27/23 10:00,4/27/23 12:00,Virtual Zoom,100,4/20/23 10:00
1219,5,Intro to Painting Class,5/4/23 10:00,5/4/23 12:00,Local Library,100,4/27/23 10:00
1220,5,Intro to Painting Class,6/8/23 10:00,6/8/23 12:00,Art Studio 2,100,6/1/23 10:00
1221,5,Intro to Painting Class,7/13/23 10:00,7/13/23 12:00,Local Library,100,7/6/23 10:00
1222,5,Intro to Painting Class,8/17/23 10:00,8/17/23 12:00,Ella Rises HQ,100,8/10/23 10:00
1223,5,Intro to Painting Class,8/31/23 10:00,8/31/23 12:00,Ella Rises HQ,100,8/24/23 10:00
1224,5,Intro to Painting Class,9/21/23 10:00,9/21/23 12:00,Ella Rises HQ,100,9/14/23 10:00
1225,5,Intro to Painting Class,10/5/23 10:00,10/5/23 12:00,Local Library,100,9/28/23 10:00
1226,5,Intro to Painting Class,11/23/23 10:00,11/23/23 12:00,Ella Rises HQ,100,11/16/23 10:00
1227,5,Intro to Painting Class,12/21/23 10:00,12/21/23 12:00,Ella Rises HQ,100,12/14/23 10:00
1228,5,Intro to Painting Class,1/4/24 10:00,1/4/24 12:00,Virtual Zoom,100,12/28/23 10:00
1229,5,Intro to Painting Class,1/18/24 10:00,1/18/24 12:00,Virtual Zoom,100,1/11/24 10:00
1230,5,Intro to Painting Class,2/15/24 10:00,2/15/24 12:00,Virtual Zoom,100,2/8/24 10:00
1231,5,Intro to Painting Class,2/22/24 10:00,2/22/24 12:00,Community Center Room A,100,2/15/24 10:00
1232,5,Intro to Painting Class,2/29/24 10:00,2/29/24 12:00,Community Center Room A,100,2/22/24 10:00
1233,5,Intro to Painting Class,3/7/24 10:00,3/7/24 12:00,Art Studio 2,100,2/29/24 10:00
1234,5,Intro to Painting Class,4/4/24 10:00,4/4/24 12:00,Virtual Zoom,100,3/28/24 10:00
1235,5,Intro to Painting Class,5/16/24 10:00,5/16/24 12:00,Art Studio 2,100,5/9/24 10:00
1236,5,Intro to Painting Class,5/30/24 10:00,5/30/24 12:00,Community Center Room A,100,5/23/24 10:00
1237,5,Intro to Painting Class,6/13/24 10:00,6/13/24 12:00,Local Library,100,6/6/24 10:00
1238,5,Intro to Painting Class,6/20/24 10:00,6/20/24 12:00,Local Library,100,6/13/24 10:00
1239,5,Intro to Painting Class,7/18/24 10:00,7/18/24 12:00,Community Center Room A,100,7/11/24 10:00
1240,5,Intro to Painting Class,7/25/24 10:00,7/25/24 12:00,Ella Rises HQ,100,7/18/24 10:00
1241,5,Intro to Painting Class,8/15/24 10:00,8/15/24 12:00,Ella Rises HQ,100,8/8/24 10:00
1242,5,Intro to Painting Class,9/26/24 10:00,9/26/24 12:00,Ella Rises HQ,100,9/19/24 10:00
1243,5,Intro to Painting Class,10/3/24 10:00,10/3/24 12:00,Local Library,100,9/26/24 10:00
1244,5,Intro to Painting Class,10/24/24 10:00,10/24/24 12:00,Ella Rises HQ,100,10/17/24 10:00
1245,5,Intro to Painting Class,11/7/24 10:00,11/7/24 12:00,Local Library,100,10/31/24 10:00
1246,5,Intro to Painting Class,11/21/24 10:00,11/21/24 12:00,Community Center Room A,100,11/14/24 10:00
1247,5,Intro to Painting Class,12/12/24 10:00,12/12/24 12:00,Virtual Zoom,100,12/5/24 10:00
1248,5,Intro to Painting Class,12/26/24 10:00,12/26/24 12:00,Art Studio 2,100,12/19/24 10:00
1249,5,Intro to Painting Class,1/23/25 10:00,1/23/25 12:00,Virtual Zoom,100,1/16/25 10:00
1250,5,Intro to Painting Class,3/27/25 10:00,3/27/25 12:00,Local Library,100,3/20/25 10:00
1251,5,Intro to Painting Class,5/22/25 10:00,5/22/25 12:00,Local Library,100,5/15/25 10:00
